Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Interleukin-10 Production (GO:0032653)	2/46	0.510994306044091	0.6488665066005679	0	0	1.1852103120759838	0.795746448320942	PIBF1;TLR4
Amino Acid Transport (GO:0006865)	2/46	0.510994306044091	0.6488665066005679	0	0	1.1852103120759838	0.795746448320942	SLC38A2;SLC7A2
Cardiac Conduction (GO:0061337)	2/46	0.510994306044091	0.6488665066005679	0	0	1.1852103120759838	0.795746448320942	DSP;PKP2
Cellular Component Disassembly (GO:0022411)	2/46	0.510994306044091	0.6488665066005679	0	0	1.1852103120759838	0.795746448320942	ADAMTS5;EXOC8
Negative Regulation Of Cellular Metabolic Process (GO:0031324)	2/46	0.510994306044091	0.6488665066005679	0	0	1.1852103120759838	0.795746448320942	AKT3;SIRT1
Protein Sumoylation (GO:0016925)	2/46	0.510994306044091	0.6488665066005679	0	0	1.1852103120759838	0.795746448320942	RANBP2;PIAS1
Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	JMY
COPII Vesicle Coating (GO:0048208)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	PPP6C
Regulation Of Granulocyte Chemotaxis (GO:0071622)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	MAPK1
RNA-templated DNA Biosynthetic Process (GO:0006278)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	RAD50
Regulation Of Neuroinflammatory Response (GO:0150077)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	IGF1
Cardiac Ventricle Development (GO:0003231)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	MATR3
Regulation Of Tissue Remodeling (GO:0034103)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	LEPR
Cellular Response To Lectin (GO:1990858)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	PAK2
Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	UGDH
Cyclic Nucleotide Biosynthetic Process (GO:0009190)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	ADCY7
Embryonic Digestive Tract Development (GO:0048566)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	NIPBL
snRNA Processing (GO:0016180)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	INTS6
Epithelial Structure Maintenance (GO:0010669)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	ILDR1
Establishment Of Epithelial Cell Polarity (GO:0090162)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	GOLPH3
Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	PAK2
Establishment Of Skin Barrier (GO:0061436)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	TP63
Eye Morphogenesis (GO:0048592)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	NIPBL
Telomere Maintenance Via Telomerase (GO:0007004)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	RAD50
Gastrulation (GO:0007369)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	UGDH
Glycogen Metabolic Process (GO:0005977)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	GSK3B
Glycosphingolipid Biosynthetic Process (GO:0006688)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	TM9SF2
Vesicle Targeting, Rough ER To cis-Golgi (GO:0048207)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	PPP6C
Insulin Secretion (GO:0030073)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	RAB11FIP2
Interleukin-1-Mediated Signaling Pathway (GO:0070498)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	IRAK3
Negative Regulation Of Execution Phase Of Apoptosis (GO:1900118)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	PAK2
Negative Regulation Of Telomere Maintenance Via Telomerase (GO:0032211)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	TENT4B
Positive Regulation Of Histone Methylation (GO:0031062)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	SIRT1
Positive Regulation Of Hormone Secretion (GO:0046887)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	ILDR1
Protein Heterooligomerization (GO:0051291)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	NUDT21
rRNA Catabolic Process (GO:0016075)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	DIS3
Regulation Of B Cell Differentiation (GO:0045577)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	INHBA
Regulation Of Acute Inflammatory Response (GO:0002673)	1/19	0.5111384023302811	0.6488665066005679	0	0	1.448584763625414	0.9721667889456161	IL6ST
Positive Regulation Of Response To External Stimulus (GO:0032103)	6/155	0.5123261110131645	0.6501051644507139	0	0	1.0499464369100049	0.7021977945147984	AKIRIN2;WNT5A;PDCD4;TLR4;BMP6;SASH1
Macromolecule Biosynthetic Process (GO:0009059)	7/183	0.5169618394599335	0.6557162785871034	0	0	1.0369706284153006	0.6841789298120285	HBS1L;GOLPH3;SRBD1;EIF4EBP2;INHBA;GSPT1;EIF4G2
Gland Development (GO:0048732)	3/74	0.5184164814177852	0.657017912606755	0	0	1.101691671769749	0.7237853640806422	ARID5B;TBX3;DKK3
Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)	3/74	0.5184164814177852	0.657017912606755	0	0	1.101691671769749	0.7237853640806422	APC;SMARCA2;APPL1
Bicellular Tight Junction Assembly (GO:0070830)	2/47	0.5225487193312507	0.6614158866173261	0	0	1.1588120006030453	0.7521119301988711	APC;PAK2
Regulation Of Wound Healing (GO:0061041)	2/47	0.5225487193312507	0.6614158866173261	0	0	1.1588120006030453	0.7521119301988711	ARFGEF1;PRKCE
Activation Of GTPase Activity (GO:0090630)	4/102	0.5235065332442613	0.6614158866173261	0	0	1.0641677078994862	0.6887354795420437	TBC1D4;ARHGAP29;TBC1D9;TBC1D12
Regulation Of Cell Cycle Process (GO:0010564)	5/130	0.527595419804199	0.6614158866173261	0	0	1.0428337874659401	0.6668145570200998	KLHL9;APC;USP51;SMARCA2;MAP9
Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis (GO:0038096)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	PRKCE
Regulation Of Macrophage Chemotaxis (GO:0010758)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	MAPK1
Ameboidal-Type Cell Migration (GO:0001667)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	AMOTL1
Anterior/Posterior Axis Specification (GO:0009948)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	TBX3
Regulation Of Mitotic Spindle Assembly (GO:1901673)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	CHMP1B
Regulation Of Protein Localization To Cell Periphery (GO:1904375)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	APPL1
Regulation Of Smooth Muscle Contraction (GO:0006940)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	MYOCD
Cellular Response To Copper Ion (GO:0071280)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	PRNP
Cellular Response To Estradiol Stimulus (GO:0071392)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	NRIP1
Response To Ketone (GO:1901654)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	UBE3A
Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	ATP2A2
Striated Muscle Cell Differentiation (GO:0051146)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	MYOCD
Sulfur Compound Catabolic Process (GO:0044273)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	SUCLA2
Late Endosome To Vacuole Transport (GO:0045324)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	CHMP1B
Long-Term Synaptic Potentiation (GO:0060291)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	NPTN
Mesoderm Formation (GO:0001707)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	BMPR2
Microglial Cell Activation (GO:0001774)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	JAK2
Monocarboxylic Acid Catabolic Process (GO:0072329)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	ACOX1
Negative Regulation Of Microtubule Depolymerization (GO:0007026)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	ATXN7
Negative Regulation Of Reproductive Process (GO:2000242)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	IGF1
Negative Regulation Of Stem Cell Population Maintenance (GO:1902455)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	HDAC2
Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	FOXP1
Positive Regulation Of Lipid Catabolic Process (GO:0050996)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	IRS1
Positive Regulation Of Phospholipase Activity (GO:0010518)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	GNA13
Positive Regulation Of Protein Processing (GO:0010954)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	RHBDD1
Protein Deacylation (GO:0035601)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	SIRT1
Receptor Metabolic Process (GO:0043112)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	SNX25
Regulation Of Calcium Ion Transmembrane Transport (GO:1903169)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	PRNP
Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	BMPR1A
Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)	1/20	0.529218971554913	0.6614158866173261	0	0	1.3722721437740693	0.8732494926044777	ATP2A2
Cellular Response To Mechanical Stimulus (GO:0071260)	2/48	0.5339182543367708	0.6659322025420398	0	0	1.1335614418028435	0.7113240122309816	MAP2K4;TLR4
Cellular Response To Radiation (GO:0071478)	2/48	0.5339182543367708	0.6659322025420398	0	0	1.1335614418028435	0.7113240122309816	ERCC4;SIRT1
Chloride Transmembrane Transport (GO:1902476)	2/48	0.5339182543367708	0.6659322025420398	0	0	1.1335614418028435	0.7113240122309816	CLCN3;SLC12A6
Cytoplasmic Microtubule Organization (GO:0031122)	2/48	0.5339182543367708	0.6659322025420398	0	0	1.1335614418028435	0.7113240122309816	SLAIN2;HOOK3
Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)	2/48	0.5339182543367708	0.6659322025420398	0	0	1.1335614418028435	0.7113240122309816	GOLPH3;BICD2
Transcription Initiation At RNA Polymerase II Promoter (GO:0006367)	3/76	0.5364749203883312	0.6685772372332434	0	0	1.071396664681358	0.6671966998769262	GTF2A1;DR1;TAF5
Positive Regulation Of Interleukin-6 Production (GO:0032755)	3/76	0.5364749203883312	0.6685772372332434	0	0	1.071396664681358	0.6671966998769262	AKIRIN2;WNT5A;TLR4
Positive Regulation Of Inflammatory Response (GO:0050729)	4/104	0.5388847267104073	0.6692692303040312	0	0	1.0427755102040817	0.6446997090532381	WNT5A;PDCD4;IL6ST;TLR4
Regulation Of Cell Cycle (GO:0051726)	11/298	0.5445993471450844	0.6692692303040312	0	0	0.9989374736761496	0.6070591950712118	YY1;ANKRD17;CYLD;PPM1A;DR1;SON;EPC2;USP51;SIRT1;EIF4G2;TBX3
Erythrocyte Differentiation (GO:0030218)	2/49	0.5451007832546961	0.6692692303040312	0	0	1.10938537486648	0.6731579365410477	INHBA;JAK2
Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)	2/49	0.5451007832546961	0.6692692303040312	0	0	1.10938537486648	0.6731579365410477	SELP;NECTIN3
Interferon-Mediated Signaling Pathway (GO:0140888)	2/49	0.5451007832546961	0.6692692303040312	0	0	1.10938537486648	0.6731579365410477	JAK2;JAK1
Neurogenesis (GO:0022008)	2/49	0.5451007832546961	0.6692692303040312	0	0	1.10938537486648	0.6731579365410477	METTL14;ERCC6
Proton Transmembrane Transport (GO:1902600)	2/49	0.5451007832546961	0.6692692303040312	0	0	1.10938537486648	0.6731579365410477	ATP6V1A;ATP6V1C1
Actomyosin Structure Organization (GO:0031032)	3/77	0.5453582412230072	0.6692692303040312	0	0	1.056863249118684	0.6407892686486238	EPB41L5;ROCK1;ROCK2
Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	3/77	0.5453582412230072	0.6692692303040312	0	0	1.056863249118684	0.6407892686486238	MAP1B;SDC2;CNTN4
Positive Regulation Of JNK Cascade (GO:0046330)	3/77	0.5453582412230072	0.6692692303040312	0	0	1.056863249118684	0.6407892686486238	CCN2;SH3RF1;MAP3K5
Cellular Response To Organonitrogen Compound (GO:0071417)	4/105	0.5464789150815953	0.6692692303040312	0	0	1.0323971172627466	0.6238358214683135	GOLPH3;ROCK2;CPEB3;SLC26A3
Negative Regulation Of MAPK Cascade (GO:0043409)	4/105	0.5464789150815953	0.6692692303040312	0	0	1.0323971172627466	0.6238358214683135	IRAK3;PIK3CB;TLR4;FOXO1
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	4/105	0.5464789150815953	0.6692692303040312	0	0	1.0323971172627466	0.6238358214683135	CCN2;SH3RF1;SASH1;MAP3K5
DNA Replication Initiation (GO:0006270)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	TOPBP1
Regulation Of Dendritic Spine Development (GO:0060998)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	CPEB3
Regulation Of Lipid Storage (GO:0010883)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	SIRT1
Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	SASH1
Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	ROCK1
Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	IDE
Regulation Of Neurotransmitter Transport (GO:0051588)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	MCTP1
Regulation Of Steroid Metabolic Process (GO:0019218)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	RORA
Regulation Of Transferase Activity (GO:0051338)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	FEM1B
Chaperone-Mediated Protein Complex Assembly (GO:0051131)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	HSPA4
Skin Epidermis Development (GO:0098773)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	TP63
snRNA Metabolic Process (GO:0016073)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	INTS6
Sulfur Compound Transport (GO:0072348)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	SLC26A2
Histone H2A Acetylation (GO:0043968)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	EPC2
Zinc Ion Transmembrane Transport (GO:0071577)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	SLC30A1
Macrophage Differentiation (GO:0030225)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	SIRT1
Modulation By Host Of Viral Genome Replication (GO:0044827)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	NUCKS1
Negative Regulation Of Interleukin-2 Production (GO:0032703)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	PRNP
Negative Regulation Of Osteoclast Differentiation (GO:0045671)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	TLR4
Negative Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000378)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	SLC18A2
Negative Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	PPP2CB
Outer Dynein Arm Assembly (GO:0036158)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	DNAL1
Plasma Membrane Repair (GO:0001778)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	CHMP1B
Porphyrin-Containing Compound Biosynthetic Process (GO:0006779)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	SUCLA2
Positive Regulation Of T Cell Cytokine Production (GO:0002726)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	IL18R1
Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	ROCK2
Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	MCU
Positive Regulation Of Heart Contraction (GO:0045823)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	ATP2A2
Positive Regulation Of Transcription Regulatory Region DNA Binding (GO:2000679)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	IGF1
Protein Mannosylation (GO:0035268)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	TMTC1
Regulation Of Cardiac Conduction (GO:1903779)	1/21	0.5466316993516785	0.6692692303040312	0	0	1.303590785907859	0.7873427804429637	ATP2A2
Positive Regulation Of Cell Growth (GO:0030307)	4/106	0.554007650733531	0.6779226450604591	0	0	1.0222222222222221	0.6037007108383735	USP47;IGF1;TEAD1;EIF4G2
Long-Chain Fatty Acid Metabolic Process (GO:0001676)	3/78	0.5541415295619729	0.6779226450604591	0	0	1.042717391304348	0.6155527342119652	CYP1B1;ACSL5;ACSL4
tRNA Processing (GO:0008033)	2/50	0.5560945868997632	0.6794988438332963	0	0	1.086216644052465	0.6374102608471828	TRUB1;FAM98A
Mitotic Metaphase Plate Congression (GO:0007080)	2/50	0.5560945868997632	0.6794988438332963	0	0	1.086216644052465	0.6374102608471828	CHMP1B;PIBF1
Negative Regulation Of Cell Projection Organization (GO:0031345)	2/50	0.5560945868997632	0.6794988438332963	0	0	1.086216644052465	0.6374102608471828	PRNP;HDAC2
Regulation Of Neuron Differentiation (GO:0045664)	3/79	0.5628229272131469	0.6829848010626747	0	0	1.0289437929061784	0.591426825808232	ROCK1;MMD;CNTN4
Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	PRKCE
Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	LATS1
Regulation Of Mononuclear Cell Migration (GO:0071675)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	MAPK1
Regulation Of Protein Export From Nucleus (GO:0046825)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	GSK3B
Regulation Of Regulatory T Cell Differentiation (GO:0045589)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	FOXO3
Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	TLR4
Response To Gamma Radiation (GO:0010332)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	XRCC5
Cytoskeleton-Dependent Intracellular Transport (GO:0030705)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	HOOK3
snRNA 3'-End Processing (GO:0034472)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	INTS6
Glucose Transmembrane Transport (GO:1904659)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	SLC5A3
Hexose Transmembrane Transport (GO:0008645)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	SLC5A3
Natural Killer Cell Mediated Immunity (GO:0002228)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	KIF5B
Negative Regulation Of Cell Communication (GO:0010648)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	SOCS5
Organelle Fission (GO:0048285)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	SLC25A46
Platelet Dense Granule Organization (GO:0060155)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	AP3M1
Positive Regulation Of Cholesterol Efflux (GO:0010875)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	SIRT1
Positive Regulation Of Protein Autophosphorylation (GO:0031954)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	RAD50
Positive Regulation Of Receptor Internalization (GO:0002092)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	ATAD1
Postreplication Repair (GO:0006301)	1/22	0.5634012216134877	0.6829848010626747	0	0	1.2414505097431927	0.7122986857071967	USP10
Regulation Of Smoothened Signaling Pathway (GO:0008589)	2/51	0.5668983281887485	0.6858687071222452	0	0	1.0639935757206547	0.6038964800633587	RORA;PHIP
Metaphase Plate Congression (GO:0051310)	2/51	0.5668983281887485	0.6858687071222452	0	0	1.0639935757206547	0.6038964800633587	CHMP1B;PIBF1
Microtubule Bundle Formation (GO:0001578)	2/51	0.5668983281887485	0.6858687071222452	0	0	1.0639935757206547	0.6038964800633587	TOGARAM1;CCSER2
Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)	2/51	0.5668983281887485	0.6858687071222452	0	0	1.0639935757206547	0.6038964800633587	KIF5B;PRKCE
Regulated Exocytosis (GO:0045055)	2/51	0.5668983281887485	0.6858687071222452	0	0	1.0639935757206547	0.6038964800633587	PPP3CB;RAB11FIP2
Positive Regulation Of Cell Motility (GO:2000147)	8/221	0.5738296663051943	0.6933613452311096	0	0	0.9786837761635935	0.5435831612278949	ACVR1;PPP3CA;APC;ROCK2;NUMB;ADAM10;ITGA6;IGF1
Regulation Of Peptide Hormone Secretion (GO:0090276)	2/52	0.5775110256575694	0.6933613452311096	0	0	1.0426594301221166	0.572448955431716	PPP3CB;ILDR1
Sprouting Angiogenesis (GO:0002040)	2/52	0.5775110256575694	0.6933613452311096	0	0	1.0426594301221166	0.572448955431716	TEK;RECK
Negative Regulation Of Innate Immune Response (GO:0045824)	2/52	0.5775110256575694	0.6933613452311096	0	0	1.0426594301221166	0.572448955431716	PPP6C;IRAK3
Regulation Of Extracellular Matrix Organization (GO:1903053)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	RIC1
U2-type Prespliceosome Assembly (GO:1903241)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	SNIP1
Actin Nucleation (GO:0045010)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	JMY
Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	TLR4
Cholesterol Efflux (GO:0033344)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	STX12
Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	CYLD
Translesion Synthesis (GO:0019985)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	USP10
Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	UGDH
Hepaticobiliary System Development (GO:0061008)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	NIPBL
Zinc Ion Transport (GO:0006829)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	SLC30A1
Microtubule Nucleation (GO:0007020)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	SLAIN2
Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	SOCS5
Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	GSK3B
Negative Regulation Of Lymphocyte Activation (GO:0051250)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	PIBF1
Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	SIRT1
Negative Regulation Of Protein Tyrosine Kinase Activity (GO:0061099)	1/23	0.5795512665181236	0.6933613452311096	0	0	1.184959349593496	0.6463966918196018	SOCS5
